kind,name,note_count,length_beats,length_seconds,notes_per_beat,unique_pitch_count,unique_pitch_class_count,active_instrument_count,instrument_entropy,average_polyphony,max_polyphony,mean_duration_steps,pitch_class_entropy,scale_consistency_percent,groove_consistency_percent,sequence_len,raw_note_events,unique_note_events,duplicate_note_rate,note_instrument_violation_rate,best_scale,instrument_counts
reference,test_02186,258,32.625000,16.312500,7.908046,19,7,3,1.348102,8.035760,16,24.387597,2.570437,100.000000,97.395833,,,,,,0:major,"{""bass"": 30, ""brass"": 0, ""guitar"": 147, ""piano"": 81, ""strings"": 0}"
reference,test_02187,19,39.750000,19.875000,0.477987,5,4,3,1.432983,3.665618,6,184.052632,1.824817,100.000000,98.379630,,,,,,0:major,"{""bass"": 3, ""brass"": 0, ""guitar"": 6, ""piano"": 10, ""strings"": 0}"
reference,test_02188,22,30.750000,15.375000,0.715447,4,3,2,0.684038,0.859079,4,28.818182,0.530406,100.000000,98.958333,,,,,,0:major,"{""bass"": 18, ""brass"": 0, ""guitar"": 4, ""piano"": 0, ""strings"": 0}"
reference,test_02189,246,33.458333,16.729167,7.352428,25,7,3,0.663193,7.726027,17,25.219512,2.711492,100.000000,85.156250,,,,,,7:minor,"{""bass"": 24, ""brass"": 0, ""guitar"": 214, ""piano"": 0, ""strings"": 8}"
reference,test_02190,28,32.250000,16.125000,0.868217,14,8,3,1.224488,3.116279,6,86.142857,2.655046,96.428571,96.354167,,,,,,1:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 4, ""piano"": 19, ""strings"": 5}"
reference,test_02191,27,31.666667,15.833333,0.852632,9,6,2,0.764205,0.248684,2,7.000000,2.283441,100.000000,98.958333,,,,,,1:minor,"{""bass"": 6, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 21}"
reference,test_02192,213,32.000000,16.000000,6.656250,21,9,2,0.633410,4.093750,8,14.760563,2.527340,85.446009,98.065476,,,,,,2:major,"{""bass"": 34, ""brass"": 0, ""guitar"": 0, ""piano"": 179, ""strings"": 0}"
reference,test_02193,60,32.000000,16.000000,1.875000,7,4,3,1.272906,0.531250,5,6.800000,1.781937,93.333333,97.321429,,,,,,1:major,"{""bass"": 24, ""brass"": 4, ""guitar"": 32, ""piano"": 0, ""strings"": 0}"
reference,test_02194,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_02195,117,32.000000,16.000000,3.656250,18,7,2,0.732067,4.125000,7,27.076923,2.616740,100.000000,93.750000,,,,,,4:minor,"{""bass"": 24, ""brass"": 0, ""guitar"": 0, ""piano"": 93, ""strings"": 0}"
reference,test_02196,120,32.041667,16.020833,3.745124,20,7,2,0.721928,2.007802,5,12.866667,2.546389,100.000000,97.395833,,,,,,0:major,"{""bass"": 24, ""brass"": 0, ""guitar"": 0, ""piano"": 96, ""strings"": 0}"
reference,test_02197,169,31.916667,15.958333,5.295039,33,8,4,1.822658,1.532637,11,6.946746,2.734535,98.816568,95.386905,,,,,,0:minor,"{""bass"": 18, ""brass"": 28, ""guitar"": 52, ""piano"": 71, ""strings"": 0}"
reference,test_02198,51,33.583333,16.791667,1.518610,13,7,1,-0.000000,3.094293,9,48.901961,2.475674,100.000000,92.187500,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 51, ""piano"": 0, ""strings"": 0}"
reference,test_02199,115,36.000000,18.000000,3.194444,20,7,4,1.843899,4.652778,9,34.956522,2.670423,100.000000,96.875000,,,,,,4:minor,"{""bass"": 16, ""brass"": 0, ""guitar"": 36, ""piano"": 47, ""strings"": 16}"
reference,test_02200,400,34.250000,17.125000,11.678832,19,7,2,0.264765,7.153285,15,14.700000,2.681576,100.000000,84.375000,,,,,,2:major,"{""bass"": 18, ""brass"": 0, ""guitar"": 382, ""piano"": 0, ""strings"": 0}"
reference,test_02201,91,31.916667,15.958333,2.851175,31,9,1,-0.000000,1.040470,6,8.758242,2.831788,95.604396,91.517857,,,,,,7:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 91, ""strings"": 0}"
reference,test_02202,135,32.500000,16.250000,4.153846,12,6,2,0.938932,3.076923,6,17.777778,2.099563,100.000000,97.916667,,,,,,3:minor,"{""bass"": 48, ""brass"": 0, ""guitar"": 87, ""piano"": 0, ""strings"": 0}"
reference,test_02203,117,30.208333,15.104167,3.873103,12,7,2,0.779350,1.822069,5,11.290598,2.577866,100.000000,97.470238,,,,,,1:minor,"{""bass"": 27, ""brass"": 0, ""guitar"": 0, ""piano"": 90, ""strings"": 0}"
reference,test_02204,170,32.000000,16.000000,5.312500,21,7,3,1.306724,6.263021,10,28.294118,2.551464,100.000000,99.107143,,,,,,0:major,"{""bass"": 16, ""brass"": 0, ""guitar"": 98, ""piano"": 56, ""strings"": 0}"
reference,test_02205,109,32.000000,16.000000,3.406250,15,8,2,0.687645,1.953125,7,13.761468,2.800591,92.660550,98.511905,,,,,,8:minor,"{""bass"": 20, ""brass"": 0, ""guitar"": 89, ""piano"": 0, ""strings"": 0}"
reference,test_02206,72,32.000000,16.000000,2.250000,16,7,2,0.543564,3.578125,6,38.166667,2.342236,100.000000,98.809524,,,,,,1:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 63, ""strings"": 9}"
reference,test_02207,107,33.041667,16.520833,3.238335,20,9,3,1.277232,3.767970,14,27.925234,2.476400,98.130841,96.614583,,,,,,5:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 65, ""piano"": 32, ""strings"": 0}"
reference,test_02208,92,33.083333,16.541667,2.780856,19,7,4,1.738448,4.973552,11,42.923913,2.668818,100.000000,96.875000,,,,,,2:major,"{""bass"": 11, ""brass"": 0, ""guitar"": 24, ""piano"": 46, ""strings"": 11}"
reference,test_02209,165,32.041667,16.020833,5.149545,23,9,2,0.253299,3.175553,7,14.800000,2.794994,95.151515,94.010417,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 7, ""piano"": 158, ""strings"": 0}"
reference,test_02210,289,34.000000,17.000000,8.500000,26,7,3,0.985276,8.196078,18,23.141869,2.549812,100.000000,91.276042,,,,,,6:minor,"{""bass"": 17, ""brass"": 0, ""guitar"": 220, ""piano"": 52, ""strings"": 0}"
reference,test_02211,78,36.000000,18.000000,2.166667,19,6,3,0.488712,6.333333,12,70.153846,2.100690,100.000000,98.958333,,,,,,2:major,"{""bass"": 6, ""brass"": 0, ""guitar"": 71, ""piano"": 1, ""strings"": 0}"
reference,test_02212,222,35.750000,17.875000,6.209790,14,7,2,0.571355,4.494172,7,17.369369,2.678950,100.000000,92.838542,,,,,,2:minor,"{""bass"": 30, ""brass"": 0, ""guitar"": 192, ""piano"": 0, ""strings"": 0}"
reference,test_02213,262,35.583333,17.791667,7.362998,20,8,5,1.813495,6.775176,18,22.083969,2.173425,97.328244,94.010417,,,,,,6:minor,"{""bass"": 57, ""brass"": 3, ""guitar"": 73, ""piano"": 115, ""strings"": 14}"
reference,test_02214,59,32.500000,16.250000,1.815385,18,8,2,0.999793,2.734615,7,36.152542,2.810657,98.305085,95.312500,,,,,,5:minor,"{""bass"": 0, ""brass"": 30, ""guitar"": 0, ""piano"": 29, ""strings"": 0}"
reference,test_02215,109,35.041667,17.520833,3.110583,22,8,3,0.748535,3.114150,9,24.027523,2.513204,98.165138,97.135417,,,,,,3:minor,"{""bass"": 8, ""brass"": 0, ""guitar"": 0, ""piano"": 93, ""strings"": 8}"
reference,test_02216,123,31.875000,15.937500,3.858824,9,4,3,0.869747,2.304575,9,14.333333,1.646533,100.000000,98.809524,,,,,,0:major,"{""bass"": 24, ""brass"": 0, ""guitar"": 96, ""piano"": 0, ""strings"": 3}"
reference,test_02217,89,36.000000,18.000000,2.472222,25,7,3,1.425283,6.276620,14,60.932584,2.559142,100.000000,96.614583,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 50, ""piano"": 18, ""strings"": 21}"
reference,test_02218,916,32.041667,16.020833,28.587776,19,8,2,0.040519,12.983095,13,10.899563,2.656810,99.126638,95.833333,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 912, ""piano"": 4, ""strings"": 0}"
reference,test_02219,33,32.000000,16.000000,1.031250,20,9,3,1.030426,3.893229,6,90.606061,2.926991,90.909091,98.958333,,,,,,6:minor,"{""bass"": 3, ""brass"": 25, ""guitar"": 0, ""piano"": 5, ""strings"": 0}"
reference,test_02220,28,32.000000,16.000000,0.875000,9,5,2,0.591673,2.500000,8,68.571429,2.025921,100.000000,99.851190,,,,,,0:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 24, ""strings"": 4}"
reference,test_02221,1,24.000000,12.000000,0.041667,1,1,1,-0.000000,0.333333,1,192.000000,-0.000000,100.000000,99.583333,,,,,,0:major,"{""bass"": 1, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_02222,95,33.625000,16.812500,2.825279,11,5,3,1.305840,3.609665,7,30.663158,1.883218,100.000000,87.500000,,,,,,0:major,"{""bass"": 44, ""brass"": 0, ""guitar"": 0, ""piano"": 44, ""strings"": 7}"
reference,test_02223,99,32.500000,16.250000,3.046154,18,7,3,1.239967,6.425641,11,50.626263,2.444806,100.000000,96.614583,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 11, ""piano"": 65, ""strings"": 23}"
reference,test_02224,55,36.000000,18.000000,1.527778,13,7,2,0.994030,3.486111,5,54.763636,2.605125,100.000000,96.093750,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 25, ""strings"": 30}"
reference,test_02225,101,32.583333,16.291667,3.099744,25,6,4,1.597361,3.658568,10,28.326733,2.260122,100.000000,93.489583,,,,,,0:minor,"{""bass"": 4, ""brass"": 0, ""guitar"": 16, ""piano"": 54, ""strings"": 27}"
reference,test_02226,160,33.416667,16.708333,4.788030,20,7,3,1.113212,1.930175,6,9.675000,2.681225,100.000000,94.921875,,,,,,2:minor,"{""bass"": 27, ""brass"": 0, ""guitar"": 17, ""piano"": 116, ""strings"": 0}"
reference,test_02227,31,31.958333,15.979167,0.970013,14,7,1,-0.000000,3.526728,6,87.258065,2.739002,100.000000,98.958333,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 31, ""strings"": 0}"
reference,test_02228,411,32.000000,16.000000,12.843750,45,11,3,1.282248,7.364583,12,13.761557,3.005179,86.374696,99.702381,,,,,,0:major,"{""bass"": 36, ""brass"": 0, ""guitar"": 243, ""piano"": 132, ""strings"": 0}"
reference,test_02229,124,32.000000,16.000000,3.875000,34,12,3,1.143436,2.919271,9,18.080645,3.085048,82.258065,92.113095,,,,,,2:minor,"{""bass"": 9, ""brass"": 30, ""guitar"": 0, ""piano"": 85, ""strings"": 0}"
reference,test_02230,132,31.750000,15.875000,4.157480,12,6,2,0.156491,2.245407,5,12.962121,2.317994,100.000000,98.214286,,,,,,2:major,"{""bass"": 3, ""brass"": 0, ""guitar"": 0, ""piano"": 129, ""strings"": 0}"
reference,test_02231,121,35.625000,17.812500,3.396491,29,10,3,1.441368,2.343860,5,16.561983,3.031092,91.735537,92.057292,,,,,,6:minor,"{""bass"": 17, ""brass"": 0, ""guitar"": 0, ""piano"": 56, ""strings"": 48}"
reference,test_02232,6,25.250000,12.625000,0.237624,6,4,1,-0.000000,1.752475,5,177.000000,1.918296,100.000000,99.305556,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 6}"
reference,test_02233,26,32.000000,16.000000,0.812500,12,7,2,0.890492,3.015625,4,89.076923,2.647206,100.000000,99.255952,,,,,,0:major,"{""bass"": 8, ""brass"": 18, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_02234,105,32.000000,16.000000,3.281250,16,7,3,1.399581,5.712240,8,41.780952,2.456327,100.000000,98.809524,,,,,,4:minor,"{""bass"": 14, ""brass"": 0, ""guitar"": 0, ""piano"": 56, ""strings"": 35}"
reference,test_02235,188,32.416667,16.208333,5.799486,33,9,5,1.901556,3.858612,13,15.968085,2.661863,97.340426,81.250000,,,,,,4:minor,"{""bass"": 17, ""brass"": 6, ""guitar"": 85, ""piano"": 54, ""strings"": 26}"
reference,test_02236,211,32.458333,16.229167,6.500642,9,4,1,-0.000000,4.147625,5,15.312796,1.955245,100.000000,96.093750,,,,,,1:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 211, ""piano"": 0, ""strings"": 0}"
reference,test_02237,608,32.000000,16.000000,19.000000,29,9,3,1.250014,4.233073,11,5.347039,2.745177,99.342105,95.535714,,,,,,0:major,"{""bass"": 33, ""brass"": 0, ""guitar"": 288, ""piano"": 287, ""strings"": 0}"
reference,test_02238,120,32.000000,16.000000,3.750000,10,6,2,0.566510,2.250000,3,14.400000,2.350793,100.000000,100.000000,,,,,,0:major,"{""bass"": 16, ""brass"": 0, ""guitar"": 104, ""piano"": 0, ""strings"": 0}"
reference,test_02239,446,36.708333,18.354167,12.149830,28,12,2,0.201316,8.548241,16,16.885650,2.970882,90.134529,72.453704,,,,,,6:minor,"{""bass"": 14, ""brass"": 0, ""guitar"": 432, ""piano"": 0, ""strings"": 0}"
reference,test_02240,102,33.500000,16.750000,3.044776,17,8,3,1.462773,3.610697,6,28.460784,2.829148,91.176471,92.708333,,,,,,2:major,"{""bass"": 21, ""brass"": 0, ""guitar"": 27, ""piano"": 54, ""strings"": 0}"
reference,test_02241,51,32.000000,16.000000,1.593750,7,5,2,0.977418,2.364583,5,35.607843,1.781035,100.000000,97.470238,,,,,,2:major,"{""bass"": 21, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 30}"
reference,test_02242,3,31.875000,15.937500,0.094118,3,3,1,-0.000000,0.366013,1,93.333333,1.584963,100.000000,99.851190,,,,,,1:minor,"{""bass"": 3, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_02243,60,32.833333,16.416667,1.827411,13,7,2,0.811278,2.703046,8,35.500000,2.119241,100.000000,98.697917,,,,,,0:major,"{""bass"": 15, ""brass"": 0, ""guitar"": 0, ""piano"": 45, ""strings"": 0}"
reference,test_02244,207,31.958333,15.979167,6.477184,21,6,4,1.112003,2.732725,6,10.125604,2.411389,100.000000,96.428571,,,,,,1:minor,"{""bass"": 34, ""brass"": 10, ""guitar"": 156, ""piano"": 7, ""strings"": 0}"
reference,test_02245,193,32.000000,16.000000,6.031250,31,7,5,2.071237,5.576823,10,22.191710,2.628686,100.000000,95.238095,,,,,,2:major,"{""bass"": 37, ""brass"": 29, ""guitar"": 72, ""piano"": 7, ""strings"": 48}"
reference,test_02246,110,32.000000,16.000000,3.437500,14,7,4,1.518041,3.580729,8,25.000000,1.724189,99.090909,98.809524,,,,,,2:major,"{""bass"": 48, ""brass"": 0, ""guitar"": 48, ""piano"": 3, ""strings"": 11}"
reference,test_02247,121,34.000000,17.000000,3.558824,21,7,3,1.413193,5.444853,11,36.719008,2.504171,100.000000,95.833333,,,,,,4:minor,"{""bass"": 21, ""brass"": 0, ""guitar"": 32, ""piano"": 68, ""strings"": 0}"
reference,test_02248,81,32.000000,16.000000,2.531250,28,7,3,0.741230,3.000000,4,28.444444,2.690467,100.000000,98.958333,,,,,,2:minor,"{""bass"": 4, ""brass"": 0, ""guitar"": 0, ""piano"": 69, ""strings"": 8}"
reference,test_02249,65,32.000000,16.000000,2.031250,18,10,2,0.995727,2.000000,5,23.630769,2.771346,93.846154,97.767857,,,,,,0:major,"{""bass"": 30, ""brass"": 0, ""guitar"": 0, ""piano"": 35, ""strings"": 0}"
reference,test_02250,10,31.958333,15.979167,0.312907,7,3,2,0.721928,0.750978,4,57.600000,1.156780,100.000000,99.107143,,,,,,0:major,"{""bass"": 2, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 8}"
reference,test_02251,83,32.041667,16.020833,2.590377,12,6,1,-0.000000,2.882965,6,26.710843,2.273110,100.000000,98.177083,,,,,,5:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 83}"
reference,test_02252,366,32.000000,16.000000,11.437500,16,6,2,0.427839,4.278646,6,8.978142,2.100308,100.000000,97.023810,,,,,,0:minor,"{""bass"": 32, ""brass"": 0, ""guitar"": 334, ""piano"": 0, ""strings"": 0}"
reference,test_02253,327,33.083333,16.541667,9.884131,20,7,4,1.640155,7.707809,16,18.715596,2.546979,98.776758,95.833333,,,,,,2:major,"{""bass"": 28, ""brass"": 0, ""guitar"": 177, ""piano"": 86, ""strings"": 36}"
reference,test_02254,32,32.000000,16.000000,1.000000,10,5,2,1.000000,2.875000,3,69.000000,2.250000,100.000000,100.000000,,,,,,1:minor,"{""bass"": 16, ""brass"": 0, ""guitar"": 16, ""piano"": 0, ""strings"": 0}"
reference,test_02255,195,31.916667,15.958333,6.109661,15,7,3,1.486666,1.646214,6,6.466667,2.379478,100.000000,99.255952,,,,,,0:major,"{""bass"": 47, ""brass"": 0, ""guitar"": 0, ""piano"": 100, ""strings"": 48}"
reference,test_02256,76,33.583333,16.791667,2.263027,18,7,2,0.789749,3.131514,6,33.210526,2.661073,100.000000,89.843750,,,,,,0:major,"{""bass"": 18, ""brass"": 0, ""guitar"": 58, ""piano"": 0, ""strings"": 0}"
reference,test_02257,118,32.000000,16.000000,3.687500,13,7,3,1.507525,3.559896,7,23.169492,2.294578,100.000000,98.809524,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 48, ""piano"": 48, ""strings"": 22}"
reference,test_02258,16,33.916667,16.958333,0.471744,10,7,1,-0.000000,3.739558,8,190.250000,2.750000,100.000000,96.875000,,,,,,0:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 16, ""piano"": 0, ""strings"": 0}"
reference,test_02259,86,32.000000,16.000000,2.687500,30,8,3,1.300207,3.712240,10,33.151163,2.639685,97.674419,93.154762,,,,,,0:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 0, ""piano"": 53, ""strings"": 23}"
reference,test_02260,51,32.000000,16.000000,1.593750,12,7,2,0.873981,0.320312,4,4.823529,2.422193,100.000000,97.023810,,,,,,8:minor,"{""bass"": 15, ""brass"": 36, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_02261,379,32.000000,16.000000,11.843750,22,8,3,1.041528,6.242188,11,12.649077,2.794318,97.097625,100.000000,,,,,,4:minor,"{""bass"": 25, ""brass"": 0, ""guitar"": 280, ""piano"": 74, ""strings"": 0}"
reference,test_02262,101,32.250000,16.125000,3.131783,28,8,3,1.348911,4.091731,10,31.356436,2.777919,97.029703,95.703125,,,,,,0:minor,"{""bass"": 11, ""brass"": 0, ""guitar"": 56, ""piano"": 0, ""strings"": 34}"
reference,test_02263,283,32.250000,16.125000,8.775194,17,8,4,1.637589,3.594315,10,9.830389,1.856809,98.586572,97.916667,,,,,,3:minor,"{""bass"": 40, ""brass"": 0, ""guitar"": 160, ""piano"": 59, ""strings"": 24}"
reference,test_02264,178,32.000000,16.000000,5.562500,30,7,4,1.509945,7.192708,14,31.033708,2.724110,100.000000,90.178571,,,,,,7:minor,"{""bass"": 11, ""brass"": 0, ""guitar"": 111, ""piano"": 31, ""strings"": 25}"
reference,test_02265,1,32.708333,16.354167,0.030573,1,1,1,-0.000000,0.024204,1,19.000000,-0.000000,100.000000,99.739583,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 1, ""piano"": 0, ""strings"": 0}"
reference,test_02266,156,34.000000,17.000000,4.588235,24,7,4,1.450852,3.496324,12,18.288462,2.697986,100.000000,89.583333,,,,,,0:major,"{""bass"": 6, ""brass"": 20, ""guitar"": 0, ""piano"": 98, ""strings"": 32}"
reference,test_02267,220,32.916667,16.458333,6.683544,24,8,4,1.861860,6.092405,16,21.877273,2.840082,90.000000,80.859375,,,,,,7:minor,"{""bass"": 18, ""brass"": 67, ""guitar"": 63, ""piano"": 0, ""strings"": 72}"
reference,test_02268,24,31.958333,15.979167,0.750978,8,6,2,0.979869,0.144720,4,4.625000,2.506867,100.000000,98.214286,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 10, ""piano"": 14, ""strings"": 0}"
reference,test_02269,128,32.000000,16.000000,4.000000,8,4,2,0.811278,1.000000,2,6.000000,1.750000,100.000000,100.000000,,,,,,0:major,"{""bass"": 32, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 96}"
reference,test_02270,109,31.583333,15.791667,3.451187,20,7,2,0.500193,1.891821,6,13.155963,2.525007,100.000000,95.833333,,,,,,8:minor,"{""bass"": 12, ""brass"": 0, ""guitar"": 0, ""piano"": 97, ""strings"": 0}"
reference,test_02271,251,36.916667,18.458333,6.799097,23,7,3,0.999948,4.965011,11,17.525896,2.544737,100.000000,84.722222,,,,,,2:major,"{""bass"": 28, ""brass"": 0, ""guitar"": 194, ""piano"": 0, ""strings"": 29}"
reference,test_02272,385,36.000000,18.000000,10.694444,27,9,3,1.206976,2.854167,17,6.405195,2.872068,95.324675,93.229167,,,,,,2:minor,"{""bass"": 16, ""brass"": 178, ""guitar"": 0, ""piano"": 191, ""strings"": 0}"
reference,test_02273,32,31.958333,15.979167,1.001304,11,8,2,0.448864,1.850065,5,44.343750,2.808157,87.500000,95.684524,,,,,,2:major,"{""bass"": 3, ""brass"": 0, ""guitar"": 29, ""piano"": 0, ""strings"": 0}"
reference,test_02274,105,33.041667,16.520833,3.177806,26,11,3,1.193678,4.993695,7,37.714286,3.106936,86.666667,91.796875,,,,,,3:minor,"{""bass"": 31, ""brass"": 0, ""guitar"": 0, ""piano"": 67, ""strings"": 7}"
reference,test_02275,152,36.000000,18.000000,4.222222,15,7,2,0.350011,1.365741,5,7.763158,0.907784,100.000000,95.833333,,,,,,0:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 142, ""piano"": 0, ""strings"": 0}"
reference,test_02276,92,31.750000,15.875000,2.897638,11,6,2,0.774967,2.925197,7,24.228261,1.991224,100.000000,99.107143,,,,,,2:major,"{""bass"": 21, ""brass"": 0, ""guitar"": 0, ""piano"": 71, ""strings"": 0}"
reference,test_02277,82,32.083333,16.041667,2.555844,21,10,2,0.600609,2.029870,7,19.060976,2.694085,96.341463,95.572917,,,,,,2:major,"{""bass"": 0, ""brass"": 12, ""guitar"": 0, ""piano"": 70, ""strings"": 0}"
reference,test_02278,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_02279,160,32.083333,16.041667,4.987013,22,7,2,0.286397,3.477922,6,16.737500,2.649748,100.000000,94.791667,,,,,,0:major,"{""bass"": 8, ""brass"": 0, ""guitar"": 0, ""piano"": 152, ""strings"": 0}"
reference,test_02280,218,31.916667,15.958333,6.830287,25,8,3,1.467368,6.643603,12,23.344037,2.656856,99.082569,95.238095,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 60, ""piano"": 114, ""strings"": 44}"
reference,test_02281,198,32.833333,16.416667,6.030457,20,7,3,0.992096,7.205584,11,28.676768,2.507045,100.000000,87.630208,,,,,,0:major,"{""bass"": 1, ""brass"": 0, ""guitar"": 0, ""piano"": 124, ""strings"": 73}"
reference,test_02282,154,32.000000,16.000000,4.812500,16,7,2,0.624274,4.910156,8,24.487013,2.294739,100.000000,97.767857,,,,,,7:minor,"{""bass"": 24, ""brass"": 0, ""guitar"": 0, ""piano"": 130, ""strings"": 0}"
reference,test_02283,217,31.875000,15.937500,6.807843,15,6,4,1.582174,3.656209,8,12.889401,1.876804,100.000000,97.470238,,,,,,5:minor,"{""bass"": 72, ""brass"": 0, ""guitar"": 26, ""piano"": 110, ""strings"": 9}"
reference,test_02284,147,32.958333,16.479167,4.460177,13,6,4,1.988652,2.987358,6,16.074830,2.461152,100.000000,86.197917,,,,,,1:minor,"{""bass"": 29, ""brass"": 0, ""guitar"": 40, ""piano"": 39, ""strings"": 39}"
reference,test_02285,58,34.250000,17.125000,1.693431,16,8,2,0.767652,2.388078,4,33.844828,2.661475,96.551724,95.572917,,,,,,2:minor,"{""bass"": 13, ""brass"": 0, ""guitar"": 45, ""piano"": 0, ""strings"": 0}"
